command,x,y,yaw,velocity_x,velocity_y,velocity_z,n_epoch,num_timesteps,eval_mode,done,ep_count
4,2.0229721069335938,70.85401153564453,-89.89806365966797,0.003467370755970478,-2.2239551544189453,-1.0490417423625331e-07,0,0,False,False,2
4,2.023568630218506,70.63262176513672,-89.88749694824219,0.00824002455919981,-2.204176187515259,-4.95910626341356e-07,0,0,False,False,2
4,2.0282561779022217,70.4139175415039,-89.70232391357422,0.08821199089288712,-2.17303466796875,-5.149840944795869e-07,0,0,False,False,2
4,2.0326344966888428,70.19829559326172,-89.58116149902344,0.04241655394434929,-2.1417624950408936,-1.1444091541079615e-07,0,0,False,False,2
4,2.0351672172546387,69.98664855957031,-89.54930877685547,0.022893106564879417,-2.0912764072418213,4.1007993445418833e-07,0,0,False,False,2
4,2.037599802017212,69.78034210205078,-89.51750946044922,0.028731709346175194,-2.0457303524017334,5.912780807193485e-07,0,0,False,False,2
4,2.0355820655822754,69.57767486572266,-89.6837158203125,-0.05963060259819031,-2.010807991027832,2.8610228852699038e-08,0,0,False,False,2
4,2.0340945720672607,69.37804412841797,-89.77855682373047,-0.010289551690220833,-1.9867620468139648,4.76837158203125e-07,0,0,False,False,2
4,2.036646604537964,69.18003845214844,-89.69384765625,0.049112048000097275,-1.9768489599227905,9.91821252682712e-07,0,0,False,False,2
4,2.03554368019104,68.98330688476562,-89.79802703857422,-0.04839951917529106,-1.9549208879470825,8.583068478174027e-08,0,0,False,False,2
4,2.0337088108062744,68.78933715820312,-89.89507293701172,-0.01929161697626114,-1.9286428689956665,5.912780807193485e-07,0,0,False,False,2
4,2.032532215118408,68.5971908569336,-89.95378875732422,-0.016236601397395134,-1.9187372922897339,7.24792471373803e-07,0,0,False,False,2
4,2.030299425125122,68.40513610839844,-90.0521469116211,-0.03654429689049721,-1.9232561588287354,5.531310875994677e-07,0,0,False,False,2
4,2.028385877609253,68.21223449707031,-90.11815643310547,-0.02092604897916317,-1.9334882497787476,1.0299681889591739e-06,0,0,False,False,2
4,2.0278656482696533,68.01850128173828,-90.11810302734375,0.0006026731571182609,-1.938798427581787,6.771087441848067e-07,0,0,False,False,2
4,2.0278639793395996,67.82532501220703,-90.10205078125,0.0019135982729494572,-1.9210618734359741,3.8146970382513246e-07,0,0,False,False,2
4,2.0294206142425537,67.63471221923828,-90.02180480957031,0.030537890270352364,-1.8969753980636597,4.577636616431846e-07,0,0,False,False,2
4,2.032679557800293,67.4460220336914,-89.88623046875,0.050073061138391495,-1.878517985343933,4.2915343101412873e-07,0,0,False,False,2
